"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
"Florence County, SC"	"45041"	"American Indian or Alaska Native"	"1002-5"	Suppressed	7920	Suppressed
"Florence County, SC"	"45041"	"Asian or Pacific Islander"	"A-PI"	Suppressed	26376	Suppressed
"Florence County, SC"	"45041"	"Black or African American"	"2054-5"	20	934188	2.1
"Florence County, SC"	"45041"	"White"	"2106-3"	142	1292667	11.0
"Georgetown County, SC"	"45043"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2422	Suppressed
"Georgetown County, SC"	"45043"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4908	Suppressed
"Georgetown County, SC"	"45043"	"Black or African American"	"2054-5"	Suppressed	354108	Suppressed
"Georgetown County, SC"	"45043"	"White"	"2106-3"	78	644921	12.1
"Greenville County, SC"	"45045"	"American Indian or Alaska Native"	"1002-5"	Suppressed	33296	Suppressed
"Greenville County, SC"	"45045"	"Asian or Pacific Islander"	"A-PI"	Suppressed	150778	Suppressed
"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	144	1370243	10.5
"Greenville County, SC"	"45045"	"White"	"2106-3"	912	5733630	15.9
"Greenwood County, SC"	"45047"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4583	Suppressed
"Greenwood County, SC"	"45047"	"Asian or Pacific Islander"	"A-PI"	Suppressed	11691	Suppressed
"Greenwood County, SC"	"45047"	"Black or African American"	"2054-5"	12	372705	Unreliable
"Greenwood County, SC"	"45047"	"White"	"2106-3"	79	772141	10.2
"Hampton County, SC"	"45049"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1246	Suppressed
"Hampton County, SC"	"45049"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1644	Suppressed
"Hampton County, SC"	"45049"	"Black or African American"	"2054-5"	Suppressed	197302	Suppressed
"Hampton County, SC"	"45049"	"White"	"2106-3"	20	156614	12.8
"Horry County, SC"	"45051"	"American Indian or Alaska Native"	"1002-5"	Suppressed	24871	Suppressed
"Horry County, SC"	"45051"	"Asian or Pacific Islander"	"A-PI"	Suppressed	54272	Suppressed
"Horry County, SC"	"45051"	"Black or African American"	"2054-5"	29	620497	4.7
"Horry County, SC"	"45051"	"White"	"2106-3"	548	3504592	15.6
"Jasper County, SC"	"45053"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2329	Suppressed
"Jasper County, SC"	"45053"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3005	Suppressed
"Jasper County, SC"	"45053"	"Black or African American"	"2054-5"	14	196640	Unreliable
"Jasper County, SC"	"45053"	"White"	"2106-3"	23	196473	11.7
"Kershaw County, SC"	"45055"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3545	Suppressed
"Kershaw County, SC"	"45055"	"Asian or Pacific Islander"	"A-PI"	Suppressed	6309	Suppressed
"Kershaw County, SC"	"45055"	"Black or African American"	"2054-5"	10	258176	Unreliable
"Kershaw County, SC"	"45055"	"White"	"2106-3"	76	724619	10.5
"Lancaster County, SC"	"45057"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3993	Suppressed
"Lancaster County, SC"	"45057"	"Asian or Pacific Islander"	"A-PI"	Suppressed	8318	Suppressed
"Lancaster County, SC"	"45057"	"Black or African American"	"2054-5"	Suppressed	307018	Suppressed
"Lancaster County, SC"	"45057"	"White"	"2106-3"	121	891553	13.6
"Laurens County, SC"	"45059"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3730	Suppressed
"Laurens County, SC"	"45059"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4840	Suppressed
"Laurens County, SC"	"45059"	"Black or African American"	"2054-5"	13	302293	Unreliable
"Laurens County, SC"	"45059"	"White"	"2106-3"	144	836919	17.2
"Lee County, SC"	"45061"	"American Indian or Alaska Native"	"1002-5"	Suppressed	863	Suppressed
"Lee County, SC"	"45061"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1132	Suppressed
"Lee County, SC"	"45061"	"Black or African American"	"2054-5"	Suppressed	212742	Suppressed
"Lee County, SC"	"45061"	"White"	"2106-3"	Suppressed	116034	Suppressed
"Lexington County, SC"	"45063"	"American Indian or Alaska Native"	"1002-5"	Suppressed	21777	Suppressed
"Lexington County, SC"	"45063"	"Asian or Pacific Islander"	"A-PI"	Suppressed	65456	Suppressed
"Lexington County, SC"	"45063"	"Black or African American"	"2054-5"	28	617228	4.5
"Lexington County, SC"	"45063"	"White"	"2106-3"	453	3493360	13.0
"McCormick County, SC"	"45065"	"American Indian or Alaska Native"	"1002-5"	Suppressed	202	Suppressed
"McCormick County, SC"	"45065"	"Asian or Pacific Islander"	"A-PI"	Suppressed	652	Suppressed
"McCormick County, SC"	"45065"	"Black or African American"	"2054-5"	Suppressed	87886	Suppressed
"McCormick County, SC"	"45065"	"White"	"2106-3"	Suppressed	82016	Suppressed
"Marion County, SC"	"45067"	"American Indian or Alaska Native"	"1002-5"	Suppressed	2816	Suppressed
"Marion County, SC"	"45067"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2982	Suppressed
"Marion County, SC"	"45067"	"Black or African American"	"2054-5"	Suppressed	324657	Suppressed
"Marion County, SC"	"45067"	"White"	"2106-3"	25	242896	10.3
"Marlboro County, SC"	"45069"	"American Indian or Alaska Native"	"1002-5"	Suppressed	21036	Suppressed
"Marlboro County, SC"	"45069"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1561	Suppressed
"Marlboro County, SC"	"45069"	"Black or African American"	"2054-5"	Suppressed	250823	Suppressed
"Marlboro County, SC"	"45069"	"White"	"2106-3"	18	211959	Unreliable
"Newberry County, SC"	"45071"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3783	Suppressed
"Newberry County, SC"	"45071"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4237	Suppressed
"Newberry County, SC"	"45071"	"Black or African American"	"2054-5"	Suppressed	204081	Suppressed
"Newberry County, SC"	"45071"	"White"	"2106-3"	33	415769	7.9
"Oconee County, SC"	"45073"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3378	Suppressed
"Oconee County, SC"	"45073"	"Asian or Pacific Islander"	"A-PI"	Suppressed	7912	Suppressed
"Oconee County, SC"	"45073"	"Black or African American"	"2054-5"	12	101027	Unreliable
"Oconee County, SC"	"45073"	"White"	"2106-3"	210	1103954	19.0
"Orangeburg County, SC"	"45075"	"American Indian or Alaska Native"	"1002-5"	Suppressed	9233	Suppressed
"Orangeburg County, SC"	"45075"	"Asian or Pacific Islander"	"A-PI"	Suppressed	12084	Suppressed
"Orangeburg County, SC"	"45075"	"Black or African American"	"2054-5"	29	972760	3.0
"Orangeburg County, SC"	"45075"	"White"	"2106-3"	44	563861	7.8
"Pickens County, SC"	"45077"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4404	Suppressed
"Pickens County, SC"	"45077"	"Asian or Pacific Islander"	"A-PI"	Suppressed	32879	Suppressed
"Pickens County, SC"	"45077"	"Black or African American"	"2054-5"	10	139181	Unreliable
"Pickens County, SC"	"45077"	"White"	"2106-3"	364	1798406	20.2
"Richland County, SC"	"45079"	"American Indian or Alaska Native"	"1002-5"	Suppressed	25895	Suppressed
"Richland County, SC"	"45079"	"Asian or Pacific Islander"	"A-PI"	Suppressed	153211	Suppressed
"Richland County, SC"	"45079"	"Black or African American"	"2054-5"	162	2908331	5.6
"Richland County, SC"	"45079"	"White"	"2106-3"	314	3093595	10.2
"Saluda County, SC"	"45081"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3097	Suppressed
"Saluda County, SC"	"45081"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3056	Suppressed
"Saluda County, SC"	"45081"	"Black or African American"	"2054-5"	Suppressed	93590	Suppressed
"Saluda County, SC"	"45081"	"White"	"2106-3"	16	231678	Unreliable
"Spartanburg County, SC"	"45083"	"American Indian or Alaska Native"	"1002-5"	Suppressed	17948	Suppressed
"Spartanburg County, SC"	"45083"	"Asian or Pacific Islander"	"A-PI"	Suppressed	96518	Suppressed
"Spartanburg County, SC"	"45083"	"Black or African American"	"2054-5"	64	990312	6.5
"Spartanburg County, SC"	"45083"	"White"	"2106-3"	679	3550221	19.1
"Sumter County, SC"	"45085"	"American Indian or Alaska Native"	"1002-5"	Suppressed	7442	Suppressed
"Sumter County, SC"	"45085"	"Asian or Pacific Islander"	"A-PI"	Suppressed	24393	Suppressed
"Sumter County, SC"	"45085"	"Black or African American"	"2054-5"	15	861517	Unreliable
"Sumter County, SC"	"45085"	"White"	"2106-3"	52	915347	5.7
"Union County, SC"	"45087"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1046	Suppressed
"Union County, SC"	"45087"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1619	Suppressed
"Union County, SC"	"45087"	"Black or African American"	"2054-5"	Suppressed	157139	Suppressed
"Union County, SC"	"45087"	"White"	"2106-3"	48	333747	14.4
"Williamsburg County, SC"	"45089"	"American Indian or Alaska Native"	"1002-5"	Suppressed	1892	Suppressed
"Williamsburg County, SC"	"45089"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2054	Suppressed
"Williamsburg County, SC"	"45089"	"Black or African American"	"2054-5"	Suppressed	395378	Suppressed
"Williamsburg County, SC"	"45089"	"White"	"2106-3"	21	195708	10.7
"York County, SC"	"45091"	"American Indian or Alaska Native"	"1002-5"	Suppressed	34335	Suppressed
"York County, SC"	"45091"	"Asian or Pacific Islander"	"A-PI"	Suppressed	56249	Suppressed
"York County, SC"	"45091"	"Black or African American"	"2054-5"	29	686637	4.2
"York County, SC"	"45091"	"White"	"2106-3"	337	2712908	12.4
"Aurora County, SD"	"46003"	"American Indian or Alaska Native"	"1002-5"	Suppressed	848	Suppressed
"Aurora County, SD"	"46003"	"Asian or Pacific Islander"	"A-PI"	Suppressed	201	Suppressed
"Aurora County, SD"	"46003"	"Black or African American"	"2054-5"	Suppressed	226	Suppressed
"Aurora County, SD"	"46003"	"White"	"2106-3"	Suppressed	46473	Suppressed
"Beadle County, SD"	"46005"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3708	Suppressed
"Beadle County, SD"	"46005"	"Asian or Pacific Islander"	"A-PI"	Suppressed	9463	Suppressed
"Beadle County, SD"	"46005"	"Black or African American"	"2054-5"	Suppressed	4590	Suppressed
"Beadle County, SD"	"46005"	"White"	"2106-3"	10	273314	Unreliable
"Bennett County, SD"	"46007"	"American Indian or Alaska Native"	"1002-5"	Suppressed	35858	Suppressed
"Bennett County, SD"	"46007"	"Asian or Pacific Islander"	"A-PI"	Suppressed	251	Suppressed
"Bennett County, SD"	"46007"	"Black or African American"	"2054-5"	Suppressed	285	Suppressed
"Bennett County, SD"	"46007"	"White"	"2106-3"	Suppressed	22712	Suppressed
"Bon Homme County, SD"	"46009"	"American Indian or Alaska Native"	"1002-5"	Suppressed	7150	Suppressed
"Bon Homme County, SD"	"46009"	"Asian or Pacific Islander"	"A-PI"	Suppressed	197	Suppressed
"Bon Homme County, SD"	"46009"	"Black or African American"	"2054-5"	Suppressed	1340	Suppressed
"Bon Homme County, SD"	"46009"	"White"	"2106-3"	Suppressed	111639	Suppressed
"Brookings County, SD"	"46011"	"American Indian or Alaska Native"	"1002-5"	Suppressed	6095	Suppressed
"Brookings County, SD"	"46011"	"Asian or Pacific Islander"	"A-PI"	Suppressed	12624	Suppressed
"Brookings County, SD"	"46011"	"Black or African American"	"2054-5"	Suppressed	5410	Suppressed
"Brookings County, SD"	"46011"	"White"	"2106-3"	13	498784	Unreliable
"Brown County, SD"	"46013"	"American Indian or Alaska Native"	"1002-5"	Suppressed	20393	Suppressed
"Brown County, SD"	"46013"	"Asian or Pacific Islander"	"A-PI"	Suppressed	6840	Suppressed
"Brown County, SD"	"46013"	"Black or African American"	"2054-5"	Suppressed	5538	Suppressed
"Brown County, SD"	"46013"	"White"	"2106-3"	27	584089	4.6
"Brule County, SD"	"46015"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8353	Suppressed
"Brule County, SD"	"46015"	"Asian or Pacific Islander"	"A-PI"	Suppressed	302	Suppressed
"Brule County, SD"	"46015"	"Black or African American"	"2054-5"	Suppressed	376	Suppressed
"Brule County, SD"	"46015"	"White"	"2106-3"	Suppressed	79240	Suppressed
"Buffalo County, SD"	"46017"	"American Indian or Alaska Native"	"1002-5"	Suppressed	28042	Suppressed
"Buffalo County, SD"	"46017"	"Asian or Pacific Islander"	"A-PI"	Suppressed	17	Suppressed
"Buffalo County, SD"	"46017"	"Black or African American"	"2054-5"	Suppressed	120	Suppressed
"Buffalo County, SD"	"46017"	"White"	"2106-3"	Suppressed	5630	Suppressed
"Butte County, SD"	"46019"	"American Indian or Alaska Native"	"1002-5"	Suppressed	3887	Suppressed
"Butte County, SD"	"46019"	"Asian or Pacific Islander"	"A-PI"	Suppressed	532	Suppressed
"Butte County, SD"	"46019"	"Black or African American"	"2054-5"	Suppressed	766	Suppressed
"Butte County, SD"	"46019"	"White"	"2106-3"	Suppressed	159820	Suppressed
"Campbell County, SD"	"46021"	"American Indian or Alaska Native"	"1002-5"	Suppressed	104	Suppressed
"Campbell County, SD"	"46021"	"Asian or Pacific Islander"	"A-PI"	Suppressed	80	Suppressed
"Campbell County, SD"	"46021"	"Black or African American"	"2054-5"	Suppressed	67	Suppressed
"Campbell County, SD"	"46021"	"White"	"2106-3"	Suppressed	26105	Suppressed
"Charles Mix County, SD"	"46023"	"American Indian or Alaska Native"	"1002-5"	Suppressed	49759	Suppressed
"Charles Mix County, SD"	"46023"	"Asian or Pacific Islander"	"A-PI"	Suppressed	303	Suppressed
"Charles Mix County, SD"	"46023"	"Black or African American"	"2054-5"	Suppressed	516	Suppressed
"Charles Mix County, SD"	"46023"	"White"	"2106-3"	Suppressed	105420	Suppressed
"Clark County, SD"	"46025"	"American Indian or Alaska Native"	"1002-5"	Suppressed	187	Suppressed
"Clark County, SD"	"46025"	"Asian or Pacific Islander"	"A-PI"	Suppressed	69	Suppressed
"Clark County, SD"	"46025"	"Black or African American"	"2054-5"	Suppressed	351	Suppressed
"Clark County, SD"	"46025"	"White"	"2106-3"	Suppressed	64196	Suppressed
"Clay County, SD"	"46027"	"American Indian or Alaska Native"	"1002-5"	Suppressed	7780	Suppressed
"Clay County, SD"	"46027"	"Asian or Pacific Islander"	"A-PI"	Suppressed	4726	Suppressed
"Clay County, SD"	"46027"	"Black or African American"	"2054-5"	Suppressed	3955	Suppressed
"Clay County, SD"	"46027"	"White"	"2106-3"	Suppressed	217449	Suppressed
"Codington County, SD"	"46029"	"American Indian or Alaska Native"	"1002-5"	Suppressed	9720	Suppressed
"Codington County, SD"	"46029"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2336	Suppressed
"Codington County, SD"	"46029"	"Black or African American"	"2054-5"	Suppressed	2495	Suppressed
"Codington County, SD"	"46029"	"White"	"2106-3"	13	442120	Unreliable
"Corson County, SD"	"46031"	"American Indian or Alaska Native"	"1002-5"	Suppressed	45991	Suppressed
"Corson County, SD"	"46031"	"Asian or Pacific Islander"	"A-PI"	Suppressed	193	Suppressed
"Corson County, SD"	"46031"	"Black or African American"	"2054-5"	Suppressed	182	Suppressed
"Corson County, SD"	"46031"	"White"	"2106-3"	Suppressed	23954	Suppressed
"Custer County, SD"	"46033"	"American Indian or Alaska Native"	"1002-5"	Suppressed	4897	Suppressed
"Custer County, SD"	"46033"	"Asian or Pacific Islander"	"A-PI"	Suppressed	506	Suppressed
"Custer County, SD"	"46033"	"Black or African American"	"2054-5"	Suppressed	673	Suppressed
"Custer County, SD"	"46033"	"White"	"2106-3"	Suppressed	128827	Suppressed
"Davison County, SD"	"46035"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8871	Suppressed
"Davison County, SD"	"46035"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1875	Suppressed
"Davison County, SD"	"46035"	"Black or African American"	"2054-5"	Suppressed	2406	Suppressed
"Davison County, SD"	"46035"	"White"	"2106-3"	12	315116	Unreliable
"Day County, SD"	"46037"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8942	Suppressed
"Day County, SD"	"46037"	"Asian or Pacific Islander"	"A-PI"	Suppressed	222	Suppressed
"Day County, SD"	"46037"	"Black or African American"	"2054-5"	Suppressed	377	Suppressed
"Day County, SD"	"46037"	"White"	"2106-3"	Suppressed	89486	Suppressed
"Deuel County, SD"	"46039"	"American Indian or Alaska Native"	"1002-5"	Suppressed	233	Suppressed
"Deuel County, SD"	"46039"	"Asian or Pacific Islander"	"A-PI"	Suppressed	116	Suppressed
"Deuel County, SD"	"46039"	"Black or African American"	"2054-5"	Suppressed	364	Suppressed
"Deuel County, SD"	"46039"	"White"	"2106-3"	Suppressed	73939	Suppressed
"Dewey County, SD"	"46041"	"American Indian or Alaska Native"	"1002-5"	Suppressed	72569	Suppressed
"Dewey County, SD"	"46041"	"Asian or Pacific Islander"	"A-PI"	Suppressed	158	Suppressed
"Dewey County, SD"	"46041"	"Black or African American"	"2054-5"	Suppressed	238	Suppressed
"Dewey County, SD"	"46041"	"White"	"2106-3"	Suppressed	22529	Suppressed
"Douglas County, SD"	"46043"	"American Indian or Alaska Native"	"1002-5"	Suppressed	889	Suppressed
"Douglas County, SD"	"46043"	"Asian or Pacific Islander"	"A-PI"	Suppressed	78	Suppressed
"Douglas County, SD"	"46043"	"Black or African American"	"2054-5"	Suppressed	257	Suppressed
"Douglas County, SD"	"46043"	"White"	"2106-3"	Suppressed	52507	Suppressed
"Edmunds County, SD"	"46045"	"American Indian or Alaska Native"	"1002-5"	Suppressed	296	Suppressed
"Edmunds County, SD"	"46045"	"Asian or Pacific Islander"	"A-PI"	Suppressed	102	Suppressed
"Edmunds County, SD"	"46045"	"Black or African American"	"2054-5"	Suppressed	190	Suppressed
"Edmunds County, SD"	"46045"	"White"	"2106-3"	Suppressed	69443	Suppressed
"Fall River County, SD"	"46047"	"American Indian or Alaska Native"	"1002-5"	Suppressed	8949	Suppressed
"Fall River County, SD"	"46047"	"Asian or Pacific Islander"	"A-PI"	Suppressed	569	Suppressed
"Fall River County, SD"	"46047"	"Black or African American"	"2054-5"	Suppressed	1011	Suppressed
"Fall River County, SD"	"46047"	"White"	"2106-3"	21	110463	19.0
"Faulk County, SD"	"46049"	"American Indian or Alaska Native"	"1002-5"	Suppressed	56	Suppressed
"Faulk County, SD"	"46049"	"Asian or Pacific Islander"	"A-PI"	Suppressed	44	Suppressed
"Faulk County, SD"	"46049"	"Black or African American"	"2054-5"	Suppressed	96	Suppressed
"Faulk County, SD"	"46049"	"White"	"2106-3"	Suppressed	41235	Suppressed
"Grant County, SD"	"46051"	"American Indian or Alaska Native"	"1002-5"	Suppressed	711	Suppressed
"Grant County, SD"	"46051"	"Asian or Pacific Islander"	"A-PI"	Suppressed	417	Suppressed
"Grant County, SD"	"46051"	"Black or African American"	"2054-5"	Suppressed	372	Suppressed
"Grant County, SD"	"46051"	"White"	"2106-3"	Suppressed	125473	Suppressed
"Gregory County, SD"	"46053"	"American Indian or Alaska Native"	"1002-5"	Suppressed	5381	Suppressed
"Gregory County, SD"	"46053"	"Asian or Pacific Islander"	"A-PI"	Suppressed	250	Suppressed
"Gregory County, SD"	"46053"	"Black or African American"	"2054-5"	Suppressed	277	Suppressed
"Gregory County, SD"	"46053"	"White"	"2106-3"	Suppressed	68742	Suppressed
"Haakon County, SD"	"46055"	"American Indian or Alaska Native"	"1002-5"	Suppressed	764	Suppressed
"Haakon County, SD"	"46055"	"Asian or Pacific Islander"	"A-PI"	Suppressed	136	Suppressed
"Haakon County, SD"	"46055"	"Black or African American"	"2054-5"	Suppressed	243	Suppressed
"Haakon County, SD"	"46055"	"White"	"2106-3"	Suppressed	33053	Suppressed
"Hamlin County, SD"	"46057"	"American Indian or Alaska Native"	"1002-5"	Suppressed	458	Suppressed
"Hamlin County, SD"	"46057"	"Asian or Pacific Islander"	"A-PI"	Suppressed	238	Suppressed
"Hamlin County, SD"	"46057"	"Black or African American"	"2054-5"	Suppressed	330	Suppressed
"Hamlin County, SD"	"46057"	"White"	"2106-3"	Suppressed	96566	Suppressed
"Hand County, SD"	"46059"	"American Indian or Alaska Native"	"1002-5"	Suppressed	154	Suppressed
"Hand County, SD"	"46059"	"Asian or Pacific Islander"	"A-PI"	Suppressed	149	Suppressed
