"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Apr., 2011"	"2011/04"	"35-39 years"	"35-39"	"Female"	"F"	139	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"35-39 years"	"35-39"	"Male"	"M"	193	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"40-44 years"	"40-44"	"Female"	"F"	171	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"40-44 years"	"40-44"	"Male"	"M"	226	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"45-49 years"	"45-49"	"Female"	"F"	208	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"45-49 years"	"45-49"	"Male"	"M"	279	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"50-54 years"	"50-54"	"Female"	"F"	224	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"50-54 years"	"50-54"	"Male"	"M"	282	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"55-59 years"	"55-59"	"Female"	"F"	164	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"55-59 years"	"55-59"	"Male"	"M"	178	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"60-64 years "	"60-64"	"Female"	"F"	71	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"60-64 years "	"60-64"	"Male"	"M"	91	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"65-69 years"	"65-69"	"Female"	"F"	42	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"65-69 years"	"65-69"	"Male"	"M"	41	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"70-74 years"	"70-74"	"Female"	"F"	9	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"70-74 years"	"70-74"	"Male"	"M"	16	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"75-79 years"	"75-79"	"Female"	"F"	13	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"75-79 years"	"75-79"	"Male"	"M"	7	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"80-84 years"	"80-84"	"Female"	"F"	11	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"80-84 years"	"80-84"	"Male"	"M"	7	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"85-89 years"	"85-89"	"Female"	"F"	4	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"85-89 years"	"85-89"	"Male"	"M"	4	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"90-94 years"	"90-94"	"Female"	"F"	6	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Apr., 2011"	"2011/04"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"< 1 year"	"1"	"Male"	"M"	1	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"1-4 years"	"1-4"	"Male"	"M"	3	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"10-14 years"	"10-14"	"Male"	"M"	4	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"15-19 years"	"15-19"	"Female"	"F"	17	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"15-19 years"	"15-19"	"Male"	"M"	41	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"20-24 years"	"20-24"	"Female"	"F"	71	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"20-24 years"	"20-24"	"Male"	"M"	181	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"25-29 years"	"25-29"	"Female"	"F"	90	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"25-29 years"	"25-29"	"Male"	"M"	240	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"30-34 years"	"30-34"	"Female"	"F"	144	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"30-34 years"	"30-34"	"Male"	"M"	242	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"35-39 years"	"35-39"	"Female"	"F"	131	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"35-39 years"	"35-39"	"Male"	"M"	237	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"40-44 years"	"40-44"	"Female"	"F"	178	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"40-44 years"	"40-44"	"Male"	"M"	269	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"45-49 years"	"45-49"	"Female"	"F"	200	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"45-49 years"	"45-49"	"Male"	"M"	284	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"50-54 years"	"50-54"	"Female"	"F"	219	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"50-54 years"	"50-54"	"Male"	"M"	279	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"55-59 years"	"55-59"	"Female"	"F"	154	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"55-59 years"	"55-59"	"Male"	"M"	212	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"60-64 years "	"60-64"	"Female"	"F"	82	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"60-64 years "	"60-64"	"Male"	"M"	83	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"65-69 years"	"65-69"	"Female"	"F"	32	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"65-69 years"	"65-69"	"Male"	"M"	33	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"70-74 years"	"70-74"	"Female"	"F"	22	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"70-74 years"	"70-74"	"Male"	"M"	8	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"75-79 years"	"75-79"	"Female"	"F"	12	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"75-79 years"	"75-79"	"Male"	"M"	7	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"80-84 years"	"80-84"	"Female"	"F"	9	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"80-84 years"	"80-84"	"Male"	"M"	4	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"85-89 years"	"85-89"	"Female"	"F"	9	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"85-89 years"	"85-89"	"Male"	"M"	4	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"90-94 years"	"90-94"	"Female"	"F"	5	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"95-99 years"	"95-99"	"Female"	"F"	3	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"May, 2011"	"2011/05"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"< 1 year"	"1"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"5-9 years"	"5-9"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"10-14 years"	"10-14"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"15-19 years"	"15-19"	"Female"	"F"	19	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"15-19 years"	"15-19"	"Male"	"M"	48	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"20-24 years"	"20-24"	"Female"	"F"	47	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"20-24 years"	"20-24"	"Male"	"M"	175	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"25-29 years"	"25-29"	"Female"	"F"	92	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"25-29 years"	"25-29"	"Male"	"M"	252	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"30-34 years"	"30-34"	"Female"	"F"	109	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"30-34 years"	"30-34"	"Male"	"M"	239	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"35-39 years"	"35-39"	"Female"	"F"	120	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"35-39 years"	"35-39"	"Male"	"M"	199	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"40-44 years"	"40-44"	"Female"	"F"	156	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"40-44 years"	"40-44"	"Male"	"M"	201	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"45-49 years"	"45-49"	"Female"	"F"	206	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"45-49 years"	"45-49"	"Male"	"M"	268	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"50-54 years"	"50-54"	"Female"	"F"	180	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"50-54 years"	"50-54"	"Male"	"M"	277	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"55-59 years"	"55-59"	"Female"	"F"	140	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"55-59 years"	"55-59"	"Male"	"M"	185	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"60-64 years "	"60-64"	"Female"	"F"	78	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"60-64 years "	"60-64"	"Male"	"M"	79	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"65-69 years"	"65-69"	"Female"	"F"	30	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"65-69 years"	"65-69"	"Male"	"M"	29	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"70-74 years"	"70-74"	"Female"	"F"	13	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"70-74 years"	"70-74"	"Male"	"M"	22	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"75-79 years"	"75-79"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"75-79 years"	"75-79"	"Male"	"M"	8	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"80-84 years"	"80-84"	"Female"	"F"	10	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"80-84 years"	"80-84"	"Male"	"M"	3	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"85-89 years"	"85-89"	"Female"	"F"	6	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"85-89 years"	"85-89"	"Male"	"M"	3	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"90-94 years"	"90-94"	"Female"	"F"	3	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"90-94 years"	"90-94"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"95-99 years"	"95-99"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jun., 2011"	"2011/06"	"Not Stated"	"NS"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"< 1 year"	"1"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"1-4 years"	"1-4"	"Female"	"F"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"1-4 years"	"1-4"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"5-9 years"	"5-9"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"5-9 years"	"5-9"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"10-14 years"	"10-14"	"Female"	"F"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"10-14 years"	"10-14"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"15-19 years"	"15-19"	"Female"	"F"	26	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"15-19 years"	"15-19"	"Male"	"M"	56	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"20-24 years"	"20-24"	"Female"	"F"	70	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"20-24 years"	"20-24"	"Male"	"M"	174	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"25-29 years"	"25-29"	"Female"	"F"	111	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"25-29 years"	"25-29"	"Male"	"M"	271	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"30-34 years"	"30-34"	"Female"	"F"	119	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"30-34 years"	"30-34"	"Male"	"M"	231	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"35-39 years"	"35-39"	"Female"	"F"	128	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"35-39 years"	"35-39"	"Male"	"M"	239	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"40-44 years"	"40-44"	"Female"	"F"	186	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"40-44 years"	"40-44"	"Male"	"M"	221	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"45-49 years"	"45-49"	"Female"	"F"	214	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"45-49 years"	"45-49"	"Male"	"M"	317	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"50-54 years"	"50-54"	"Female"	"F"	206	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"50-54 years"	"50-54"	"Male"	"M"	279	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"55-59 years"	"55-59"	"Female"	"F"	131	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"55-59 years"	"55-59"	"Male"	"M"	223	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"60-64 years "	"60-64"	"Female"	"F"	71	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"60-64 years "	"60-64"	"Male"	"M"	99	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"65-69 years"	"65-69"	"Female"	"F"	31	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"65-69 years"	"65-69"	"Male"	"M"	35	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"70-74 years"	"70-74"	"Female"	"F"	19	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"70-74 years"	"70-74"	"Male"	"M"	11	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"75-79 years"	"75-79"	"Female"	"F"	10	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"75-79 years"	"75-79"	"Male"	"M"	7	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"80-84 years"	"80-84"	"Female"	"F"	9	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"80-84 years"	"80-84"	"Male"	"M"	10	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"85-89 years"	"85-89"	"Female"	"F"	7	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"85-89 years"	"85-89"	"Male"	"M"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"90-94 years"	"90-94"	"Female"	"F"	2	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"95-99 years"	"95-99"	"Male"	"M"	1	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"Not Stated"	"NS"	"Female"	"F"	1	Not Applicable	Not Applicable
"Jul., 2011"	"2011/07"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"< 1 year"	"1"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"< 1 year"	"1"	"Male"	"M"	3	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"1-4 years"	"1-4"	"Male"	"M"	3	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"10-14 years"	"10-14"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"10-14 years"	"10-14"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"15-19 years"	"15-19"	"Female"	"F"	17	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"15-19 years"	"15-19"	"Male"	"M"	49	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"20-24 years"	"20-24"	"Female"	"F"	62	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"20-24 years"	"20-24"	"Male"	"M"	196	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"25-29 years"	"25-29"	"Female"	"F"	88	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"25-29 years"	"25-29"	"Male"	"M"	254	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"30-34 years"	"30-34"	"Female"	"F"	138	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"30-34 years"	"30-34"	"Male"	"M"	217	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"35-39 years"	"35-39"	"Female"	"F"	130	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"35-39 years"	"35-39"	"Male"	"M"	194	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"40-44 years"	"40-44"	"Female"	"F"	159	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"40-44 years"	"40-44"	"Male"	"M"	247	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"45-49 years"	"45-49"	"Female"	"F"	189	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"45-49 years"	"45-49"	"Male"	"M"	265	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"50-54 years"	"50-54"	"Female"	"F"	209	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"50-54 years"	"50-54"	"Male"	"M"	277	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"55-59 years"	"55-59"	"Female"	"F"	167	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"55-59 years"	"55-59"	"Male"	"M"	199	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"60-64 years "	"60-64"	"Female"	"F"	77	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"60-64 years "	"60-64"	"Male"	"M"	90	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"65-69 years"	"65-69"	"Female"	"F"	30	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"65-69 years"	"65-69"	"Male"	"M"	48	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"70-74 years"	"70-74"	"Female"	"F"	17	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"70-74 years"	"70-74"	"Male"	"M"	16	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"75-79 years"	"75-79"	"Female"	"F"	6	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"75-79 years"	"75-79"	"Male"	"M"	13	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"80-84 years"	"80-84"	"Female"	"F"	15	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"80-84 years"	"80-84"	"Male"	"M"	8	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"85-89 years"	"85-89"	"Female"	"F"	10	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"85-89 years"	"85-89"	"Male"	"M"	3	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"90-94 years"	"90-94"	"Female"	"F"	3	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"90-94 years"	"90-94"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"95-99 years"	"95-99"	"Female"	"F"	1	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"95-99 years"	"95-99"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"100+ years"	"100+"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"100+ years"	"100+"	"Male"	"M"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"Not Stated"	"NS"	"Female"	"F"	0	Not Applicable	Not Applicable
"Aug., 2011"	"2011/08"	"Not Stated"	"NS"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"< 1 year"	"1"	"Female"	"F"	1	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"< 1 year"	"1"	"Male"	"M"	1	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"1-4 years"	"1-4"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"1-4 years"	"1-4"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"5-9 years"	"5-9"	"Female"	"F"	0	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"5-9 years"	"5-9"	"Male"	"M"	0	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"10-14 years"	"10-14"	"Female"	"F"	1	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"10-14 years"	"10-14"	"Male"	"M"	2	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"15-19 years"	"15-19"	"Female"	"F"	20	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"15-19 years"	"15-19"	"Male"	"M"	50	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"20-24 years"	"20-24"	"Female"	"F"	80	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"20-24 years"	"20-24"	"Male"	"M"	170	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"25-29 years"	"25-29"	"Female"	"F"	82	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"25-29 years"	"25-29"	"Male"	"M"	198	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"30-34 years"	"30-34"	"Female"	"F"	104	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"30-34 years"	"30-34"	"Male"	"M"	223	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"35-39 years"	"35-39"	"Female"	"F"	112	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"35-39 years"	"35-39"	"Male"	"M"	212	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"40-44 years"	"40-44"	"Female"	"F"	171	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"40-44 years"	"40-44"	"Male"	"M"	237	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"45-49 years"	"45-49"	"Female"	"F"	219	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"45-49 years"	"45-49"	"Male"	"M"	279	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"50-54 years"	"50-54"	"Female"	"F"	216	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"50-54 years"	"50-54"	"Male"	"M"	269	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"55-59 years"	"55-59"	"Female"	"F"	141	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"55-59 years"	"55-59"	"Male"	"M"	185	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"60-64 years "	"60-64"	"Female"	"F"	67	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"60-64 years "	"60-64"	"Male"	"M"	100	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"65-69 years"	"65-69"	"Female"	"F"	27	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"65-69 years"	"65-69"	"Male"	"M"	30	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"70-74 years"	"70-74"	"Female"	"F"	17	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"70-74 years"	"70-74"	"Male"	"M"	11	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"75-79 years"	"75-79"	"Female"	"F"	9	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"75-79 years"	"75-79"	"Male"	"M"	8	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"80-84 years"	"80-84"	"Female"	"F"	15	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"80-84 years"	"80-84"	"Male"	"M"	9	Not Applicable	Not Applicable
"Sep., 2011"	"2011/09"	"85-89 years"	"85-89"	"Female"	"F"	9	Not Applicable	Not Applicable
