"State"	"State Code"	"Year"	"Year Code"	"Place of Death"	"Place of Death Code"	Deaths	Population	Crude Rate
"Virginia"	"51"	"2005"	"2005"	"Medical Facility - Dead on Arrival"	"3"	58	Not Applicable	Not Applicable
"Virginia"	"51"	"2005"	"2005"	"Decedent's home"	"4"	266	Not Applicable	Not Applicable
"Virginia"	"51"	"2005"	"2005"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2005"	"2005"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2005"	"2005"	"Other"	"7"	101	Not Applicable	Not Applicable
"Virginia"	"51"	"2005"	"2005"	"Place of death unknown"	"9"	14	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Medical Facility - Inpatient"	"1"	63	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Medical Facility - Outpatient or ER"	"2"	84	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Medical Facility - Dead on Arrival"	"3"	64	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Decedent's home"	"4"	296	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Other"	"7"	106	Not Applicable	Not Applicable
"Virginia"	"51"	"2006"	"2006"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Medical Facility - Inpatient"	"1"	64	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Medical Facility - Outpatient or ER"	"2"	98	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Medical Facility - Dead on Arrival"	"3"	60	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Decedent's home"	"4"	356	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Other"	"7"	108	Not Applicable	Not Applicable
"Virginia"	"51"	"2007"	"2007"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Medical Facility - Inpatient"	"1"	60	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Medical Facility - Outpatient or ER"	"2"	89	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Medical Facility - Dead on Arrival"	"3"	64	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Decedent's home"	"4"	357	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Other"	"7"	125	Not Applicable	Not Applicable
"Virginia"	"51"	"2008"	"2008"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Medical Facility - Inpatient"	"1"	63	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Medical Facility - Outpatient or ER"	"2"	78	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Medical Facility - Dead on Arrival"	"3"	29	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Decedent's home"	"4"	357	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Other"	"7"	136	Not Applicable	Not Applicable
"Virginia"	"51"	"2009"	"2009"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Medical Facility - Inpatient"	"1"	55	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Medical Facility - Outpatient or ER"	"2"	73	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Medical Facility - Dead on Arrival"	"3"	28	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Decedent's home"	"4"	296	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Other"	"7"	92	Not Applicable	Not Applicable
"Virginia"	"51"	"2010"	"2010"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Medical Facility - Inpatient"	"1"	72	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Medical Facility - Outpatient or ER"	"2"	95	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Medical Facility - Dead on Arrival"	"3"	38	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Decedent's home"	"4"	428	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Other"	"7"	153	Not Applicable	Not Applicable
"Virginia"	"51"	"2011"	"2011"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Medical Facility - Inpatient"	"1"	76	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Medical Facility - Outpatient or ER"	"2"	99	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Medical Facility - Dead on Arrival"	"3"	30	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Decedent's home"	"4"	381	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Other"	"7"	133	Not Applicable	Not Applicable
"Virginia"	"51"	"2012"	"2012"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Medical Facility - Inpatient"	"1"	99	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Medical Facility - Outpatient or ER"	"2"	135	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Medical Facility - Dead on Arrival"	"3"	26	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Decedent's home"	"4"	392	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Other"	"7"	181	Not Applicable	Not Applicable
"Virginia"	"51"	"2013"	"2013"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Medical Facility - Inpatient"	"1"	125	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Medical Facility - Outpatient or ER"	"2"	143	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Medical Facility - Dead on Arrival"	"3"	21	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Decedent's home"	"4"	478	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Other"	"7"	196	Not Applicable	Not Applicable
"Virginia"	"51"	"2014"	"2014"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Medical Facility - Inpatient"	"1"	119	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Medical Facility - Outpatient or ER"	"2"	143	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Medical Facility - Dead on Arrival"	"3"	26	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Decedent's home"	"4"	401	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Other"	"7"	336	Not Applicable	Not Applicable
"Virginia"	"51"	"2015"	"2015"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Medical Facility - Inpatient"	"1"	61	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Medical Facility - Outpatient or ER"	"2"	25	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Medical Facility - Status unknown"	"10"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Decedent's home"	"4"	304	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Other"	"7"	147	Not Applicable	Not Applicable
"Washington"	"53"	"1999"	"1999"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Medical Facility - Inpatient"	"1"	91	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Medical Facility - Outpatient or ER"	"2"	32	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Medical Facility - Status unknown"	"10"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Decedent's home"	"4"	289	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Other"	"7"	127	Not Applicable	Not Applicable
"Washington"	"53"	"2000"	"2000"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Medical Facility - Inpatient"	"1"	66	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Medical Facility - Outpatient or ER"	"2"	24	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Medical Facility - Status unknown"	"10"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Decedent's home"	"4"	276	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Other"	"7"	113	Not Applicable	Not Applicable
"Washington"	"53"	"2001"	"2001"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Medical Facility - Inpatient"	"1"	78	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Medical Facility - Outpatient or ER"	"2"	35	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Medical Facility - Status unknown"	"10"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Decedent's home"	"4"	385	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Other"	"7"	129	Not Applicable	Not Applicable
"Washington"	"53"	"2002"	"2002"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Medical Facility - Inpatient"	"1"	94	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Medical Facility - Outpatient or ER"	"2"	30	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Decedent's home"	"4"	418	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Other"	"7"	142	Not Applicable	Not Applicable
"Washington"	"53"	"2003"	"2003"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Medical Facility - Inpatient"	"1"	74	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Medical Facility - Outpatient or ER"	"2"	43	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Decedent's home"	"4"	528	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Other"	"7"	139	Not Applicable	Not Applicable
"Washington"	"53"	"2004"	"2004"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Medical Facility - Inpatient"	"1"	76	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Medical Facility - Outpatient or ER"	"2"	60	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Decedent's home"	"4"	548	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Other"	"7"	141	Not Applicable	Not Applicable
"Washington"	"53"	"2005"	"2005"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Medical Facility - Inpatient"	"1"	112	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Medical Facility - Outpatient or ER"	"2"	64	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Decedent's home"	"4"	538	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Other"	"7"	157	Not Applicable	Not Applicable
"Washington"	"53"	"2006"	"2006"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Medical Facility - Inpatient"	"1"	115	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Medical Facility - Outpatient or ER"	"2"	52	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Decedent's home"	"4"	577	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Other"	"7"	176	Not Applicable	Not Applicable
"Washington"	"53"	"2007"	"2007"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Medical Facility - Inpatient"	"1"	110	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Medical Facility - Outpatient or ER"	"2"	58	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Decedent's home"	"4"	643	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Nursing home/long term care"	"6"	12	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Other"	"7"	166	Not Applicable	Not Applicable
"Washington"	"53"	"2008"	"2008"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Medical Facility - Inpatient"	"1"	106	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Medical Facility - Outpatient or ER"	"2"	68	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Decedent's home"	"4"	621	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Nursing home/long term care"	"6"	12	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Other"	"7"	167	Not Applicable	Not Applicable
"Washington"	"53"	"2009"	"2009"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Medical Facility - Inpatient"	"1"	103	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Medical Facility - Outpatient or ER"	"2"	56	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Decedent's home"	"4"	584	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Other"	"7"	152	Not Applicable	Not Applicable
"Washington"	"53"	"2010"	"2010"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Medical Facility - Inpatient"	"1"	114	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Medical Facility - Outpatient or ER"	"2"	70	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Decedent's home"	"4"	648	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Other"	"7"	153	Not Applicable	Not Applicable
"Washington"	"53"	"2011"	"2011"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Medical Facility - Inpatient"	"1"	131	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Medical Facility - Outpatient or ER"	"2"	44	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Decedent's home"	"4"	629	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Nursing home/long term care"	"6"	11	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Other"	"7"	155	Not Applicable	Not Applicable
"Washington"	"53"	"2012"	"2012"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Medical Facility - Inpatient"	"1"	121	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Medical Facility - Outpatient or ER"	"2"	37	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Decedent's home"	"4"	607	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Other"	"7"	171	Not Applicable	Not Applicable
"Washington"	"53"	"2013"	"2013"	"Place of death unknown"	"9"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2014"	"2014"	"Medical Facility - Inpatient"	"1"	116	Not Applicable	Not Applicable
"Washington"	"53"	"2014"	"2014"	"Medical Facility - Outpatient or ER"	"2"	49	Not Applicable	Not Applicable
"Washington"	"53"	"2014"	"2014"	"Medical Facility - Dead on Arrival"	"3"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2014"	"2014"	"Decedent's home"	"4"	655	Not Applicable	Not Applicable
"Washington"	"53"	"2014"	"2014"	"Hospice facility"	"5"	Suppressed	Not Applicable	Not Applicable
"Washington"	"53"	"2014"	"2014"	"Nursing home/long term care"	"6"	Suppressed	Not Applicable	Not Applicable
